machine_id;tool_wear_min;machine_failure;risk_rank;risk_tier
2359;54;0;7426;3
4059;54;0;7427;3
3802;54;0;7428;3
3296;54;0;7429;3
3215;54;0;7430;3
3552;54;0;7431;3
3385;54;0;7432;3
183;54;0;7433;3
441;54;0;7434;3
354;54;0;7435;3
1705;54;0;7436;3
1196;54;0;7437;3
1529;54;0;7438;3
1360;54;0;7439;3
5757;54;0;7440;3
5933;54;0;7441;3
5246;54;0;7442;3
5425;54;0;7443;3
5511;54;0;7444;3
5589;54;0;7445;3
4840;54;0;7446;3
4922;54;0;7447;3
5009;54;0;7448;3
4143;54;0;7449;3
4232;54;0;7450;3
4320;54;0;7451;3
6445;54;0;7452;3
7109;54;0;7453;3
6782;54;0;7454;3
8053;54;0;7455;3
7873;54;0;7456;3
7193;54;0;7457;3
7363;54;0;7458;3
9854;54;0;7459;3
9599;54;0;7460;3
9437;54;0;7461;3
9361;54;0;7462;3
8465;54;0;7463;3
8632;54;0;7464;3
8714;54;0;7465;3
8794;54;0;7466;3
8952;54;0;7467;3
8870;54;0;7468;3
9041;54;0;7469;3
9118;54;0;7470;3
9199;54;0;7471;3
8305;53;0;7472;3
8222;53;0;7473;3
8382;53;0;7474;3
9279;53;0;7475;3
9518;53;0;7476;3
9693;53;0;7477;3
9928;53;0;7478;3
7278;53;0;7479;3
7616;53;0;7480;3
7450;53;0;7481;3
7783;53;0;7482;3
6865;53;0;7483;3
7025;53;0;7484;3
6946;53;0;7485;3
6528;53;0;7486;3
6610;53;0;7487;3
6196;53;0;7488;3
6364;53;0;7489;3
6281;53;0;7490;3
4406;53;1;7491;3
4757;53;0;7492;3
5165;53;0;7493;3
5331;53;0;7494;3
6105;53;0;7495;3
5675;53;0;7496;3
1442;53;0;7497;3
1272;53;0;7498;3
1107;53;0;7499;3
1030;53;0;7500;3
1618;53;0;7501;4
2021;53;0;7502;4
99;53;0;7503;4
867;53;0;7504;4
949;53;0;7505;4
614;53;0;7506;4
526;53;0;7507;4
3470;53;0;7508;4
3130;53;0;7509;4
3888;53;0;7510;4
2436;53;0;7511;4
2186;53;0;7512;4
2265;53;0;7513;4
2698;53;0;7514;4
2883;53;0;7515;4
3049;53;0;7516;4
2960;52;0;7517;4
2105;52;0;7518;4
2526;52;0;7519;4
2358;52;0;7520;4
3965;52;0;7521;4
4058;52;0;7522;4
3634;52;0;7523;4
3214;52;0;7524;4
3295;52;0;7525;4
1940;52;0;7526;4
1857;52;0;7527;4
1784;52;0;7528;4
5756;52;0;7529;4
5850;52;0;7530;4
6019;52;0;7531;4
5932;52;0;7532;4
5245;52;0;7533;4
5588;52;0;7534;4
5510;52;0;7535;4
5424;52;0;7536;4
5008;52;0;7537;4
5083;52;0;7538;4
4921;52;1;7539;4
4575;52;0;7540;4
4492;52;0;7541;4
4319;52;0;7542;4
4231;52;0;7543;4
6444;52;0;7544;4
6781;52;0;7545;4
7705;52;0;7546;4
7872;52;0;7547;4
8052;52;0;7548;4
7961;52;0;7549;4
7192;52;0;7550;4
7362;52;0;7551;4
9853;52;0;7552;4
9779;52;0;7553;4
9598;52;0;7554;4
9436;52;0;7555;4
8631;52;0;7556;4
8869;52;0;7557;4
8951;52;0;7558;4
8793;52;0;7559;4
8713;52;0;7560;4
9198;51;0;7561;4
9040;51;0;7562;4
8464;51;0;7563;4
8543;51;0;7564;4
8381;51;0;7565;4
8304;51;0;7566;4
9360;51;0;7567;4
9278;51;0;7568;4
9517;51;0;7569;4
9692;51;0;7570;4
7449;51;0;7571;4
7615;51;0;7572;4
7782;51;0;7573;4
6701;51;0;7574;4
6864;51;0;7575;4
6527;51;0;7576;4
6280;51;0;7577;4
6363;51;0;7578;4
6195;51;0;7579;4
4756;51;1;7580;4
5330;51;0;7581;4
6104;51;0;7582;4
5674;51;0;7583;4
1704;51;0;7584;4
1029;51;0;7585;4
1195;51;0;7586;4
1359;51;0;7587;4
525;51;0;7588;4
613;51;0;7589;4
691;51;0;7590;4
948;51;0;7591;4
866;51;0;7592;4
353;51;0;7593;4
271;51;0;7594;4
440;51;0;7595;4
3469;51;0;7596;4
3551;51;0;7597;4
3801;51;0;7598;4
3718;51;0;7599;4
3887;51;0;7600;4
2185;51;0;7601;4
3048;51;0;7602;4
2697;51;0;7603;4
2787;51;0;7604;4
2611;50;0;7605;4
2882;50;0;7606;4
2264;50;0;7607;4
2435;50;0;7608;4
4057;50;0;7609;4
3633;50;0;7610;4
3213;50;0;7611;4
3129;50;0;7612;4
98;50;0;7613;4
19;50;0;7614;4
784;50;0;7615;4
1441;50;0;7616;4
1271;50;0;7617;4
1106;50;0;7618;4
1783;50;0;7619;4
1939;50;0;7620;4
2020;50;0;7621;4
5755;50;0;7622;4
5849;50;0;7623;4
6018;50;0;7624;4
5931;50;0;7625;4
5244;50;0;7626;4
5164;50;0;7627;4
5509;50;0;7628;4
4668;50;0;7629;4
4920;50;0;7630;4
4491;50;0;7631;4
4405;50;0;7632;4
6443;50;0;7633;4
6609;50;0;7634;4
6945;50;0;7635;4
7024;50;0;7636;4
7960;50;0;7637;4
8051;50;0;7638;4
8132;50;0;7639;4
7532;50;0;7640;4
7361;50;0;7641;4
7191;50;0;7642;4
7277;50;0;7643;4
9597;50;0;7644;4
9435;50;0;7645;4
9778;50;0;7646;4
9927;50;0;7647;4
8221;50;0;7648;4
8712;50;0;7649;4
8950;50;0;7650;4
8868;50;0;7651;4
8792;49;0;7652;4
9039;49;0;7653;4
9197;49;0;7654;4
9117;49;0;7655;4
8303;49;0;7656;4
8380;49;0;7657;4
8542;49;0;7658;4
9852;49;0;7659;4
9359;49;0;7660;4
9277;49;0;7661;4
9516;49;0;7662;4
7614;49;0;7663;4
7781;49;0;7664;4
7871;49;0;7665;4
7108;49;0;7666;4
6780;49;0;7667;4
6526;49;1;7668;4
6194;49;0;7669;4
6279;49;0;7670;4
4230;49;0;7671;4
4318;49;0;7672;4
4142;49;0;7673;4
5082;49;0;7674;4
5007;49;0;7675;4
4839;49;0;7676;4
5587;49;0;7677;4
5423;49;0;7678;4
6103;49;0;7679;4
1703;49;0;7680;4
1194;49;0;7681;4
1528;49;0;7682;4
1358;49;0;7683;4
947;49;0;7684;4
612;49;0;7685;4
524;49;0;7686;4
182;49;0;7687;4
439;49;0;7688;4
270;49;0;7689;4
3294;49;0;7690;4
3468;49;0;7691;4
3384;49;0;7692;4
3717;49;0;7693;4
3800;49;0;7694;4
3886;49;0;7695;4
2525;49;0;7696;4
2104;49;0;7697;4
2959;49;0;7698;4
2786;49;0;7699;4
2696;49;0;7700;4
2610;48;0;7701;4
3047;48;0;7702;4
2881;48;0;7703;4
2263;48;0;7704;4
2184;48;0;7705;4
2434;48;0;7706;4
4056;48;0;7707;4
3550;48;0;7708;4
3212;48;0;7709;4
3128;48;0;7710;4
352;48;0;7711;4
783;48;0;7712;4
865;48;0;7713;4
1270;48;0;7714;4
1105;48;0;7715;4
1028;48;0;7716;4
1782;48;0;7717;4
1617;48;0;7718;4
2019;48;0;7719;4
1938;48;0;7720;4
6017;48;0;7721;4
5930;48;0;7722;4
5848;48;0;7723;4
5754;48;0;7724;4
5508;48;0;7725;4
5163;48;0;7726;4
5243;48;0;7727;4
5329;48;0;7728;4
4755;48;0;7729;4
4919;48;0;7730;4
4404;48;0;7731;4
4490;48;0;7732;4
6362;48;0;7733;4
6442;48;0;7734;4
6608;48;0;7735;4
6700;48;0;7736;4
6863;48;0;7737;4
7023;48;0;7738;4
6944;48;0;7739;4
7959;48;0;7740;4
7448;48;0;7741;4
7276;48;0;7742;4
7190;48;0;7743;4
9691;48;0;7744;4
8463;48;0;7745;4
8220;48;0;7746;4
8711;48;0;7747;4
8791;47;0;7748;4
8949;47;0;7749;4
9196;47;0;7750;4
9038;47;0;7751;4
8541;47;0;7752;4
8630;47;0;7753;4
9515;47;0;7754;4
9276;47;0;7755;4
9434;47;0;7756;4
9777;47;0;7757;4
9926;47;0;7758;4
7360;47;0;7759;4
7531;47;0;7760;4
7780;47;0;7761;4
7704;47;0;7762;4
7107;47;0;7763;4
6525;47;0;7764;4
6278;47;0;7765;4
6193;47;0;7766;4
4574;47;0;7767;4
4141;47;1;7768;4
4317;47;0;7769;4
4229;47;0;7770;4
5081;47;0;7771;4
4667;47;0;7772;4
6102;47;0;7773;4
1856;47;0;7774;4
1702;47;0;7775;4
1357;47;0;7776;4
1527;47;0;7777;4
1440;47;0;7778;4
611;47;0;7779;4
438;47;0;7780;4
181;47;0;7781;4
18;47;0;7782;4
97;47;0;7783;4
3293;47;0;7784;4
3467;47;0;7785;4
3383;47;0;7786;4
3964;47;0;7787;4
3799;47;0;7788;4
3632;47;0;7789;4
2524;47;0;7790;4
2357;47;0;7791;4
2103;47;0;7792;4
2958;47;0;7793;4
2785;47;0;7794;4
2695;46;0;7795;4
2609;46;0;7796;4
3046;46;0;7797;4
2433;46;0;7798;4
3716;46;0;7799;4
3549;46;0;7800;4
3127;46;0;7801;4
523;46;0;7802;4
690;46;0;7803;4
864;46;0;7804;4
782;46;0;7805;4
946;46;0;7806;4
1027;46;0;7807;4
1269;46;0;7808;4
1193;46;0;7809;4
1781;46;0;7810;4
1616;46;0;7811;4
2018;46;0;7812;4
5673;46;0;7813;4
5847;46;0;7814;4
5242;46;0;7815;4
5507;46;0;7816;4
5586;46;0;7817;4
5422;46;0;7818;4
5006;46;0;7819;4
6361;46;0;7820;4
6441;46;0;7821;4
6699;46;0;7822;4
6779;46;0;7823;4
7870;46;0;7824;4
7447;46;0;7825;4
7613;46;0;7826;4
7189;46;0;7827;4
9851;46;0;7828;4
9358;46;0;7829;4
9690;46;0;7830;4
8462;46;0;7831;4
8219;46;0;7832;4
8302;46;0;7833;4
8379;46;0;7834;4
9116;46;0;7835;4
8710;46;0;7836;4
8790;45;0;7837;4
8867;45;0;7838;4
9195;45;0;7839;4
9037;45;0;7840;4
8540;45;0;7841;4
8629;45;0;7842;4
9596;45;0;7843;4
9433;45;0;7844;4
9275;45;0;7845;4
7275;45;0;7846;4
7530;45;0;7847;4
7779;45;0;7848;4
8050;45;0;7849;4
8131;45;0;7850;4
7106;45;0;7851;4
6943;45;0;7852;4
6277;45;0;7853;4
4918;45;0;7854;4
4228;45;0;7855;4
4489;45;0;7856;4
5162;45;0;7857;4
5328;45;0;7858;4
5929;45;0;7859;4
6016;45;0;7860;4
1937;45;0;7861;4
1104;45;0;7862;4
1439;45;0;7863;4
1526;45;0;7864;4
610;45;0;7865;4
180;45;0;7866;4
437;45;0;7867;4
3211;45;0;7868;4
3382;45;0;7869;4
3798;45;0;7870;4
3631;45;0;7871;4
3963;45;0;7872;4
4055;45;0;7873;4
2102;45;0;7874;4
2183;45;0;7875;4
2262;45;0;7876;4
2880;45;1;7877;4
3045;44;0;7878;4
2957;44;0;7879;4
2608;44;0;7880;4
2784;44;0;7881;4
2523;44;0;7882;4
2356;44;0;7883;4
3885;44;0;7884;4
3466;44;0;7885;4
3292;44;0;7886;4
3126;44;0;7887;4
269;44;0;7888;4
96;44;0;7889;4
17;44;0;7890;4
522;44;0;7891;4
1356;44;0;7892;4
1026;44;0;7893;4
2017;44;0;7894;4
1855;44;0;7895;4
1701;44;0;7896;4
6101;44;0;7897;4
5241;44;0;7898;4
5421;44;0;7899;4
5585;44;0;7900;4
5506;44;0;7901;4
4573;44;0;7902;4
4316;44;0;7903;4
5005;44;0;7904;4
5080;44;0;7905;4
4666;44;1;7906;4
4838;44;0;7907;4
6360;44;0;7908;4
6440;44;0;7909;4
6524;44;0;7910;4
6778;44;0;7911;4
6698;44;0;7912;4
7703;44;0;7913;4
7446;44;0;7914;4
7612;44;0;7915;4
7188;44;0;7916;4
7359;44;0;7917;4
9357;44;0;7918;4
9514;44;0;7919;4
9689;44;0;7920;4
9850;44;0;7921;4
9776;44;0;7922;4
9925;44;0;7923;4
8461;44;0;7924;4
8378;44;0;7925;4
8301;44;0;7926;4
8218;44;0;7927;4
9115;44;0;7928;4
8948;44;0;7929;4
8866;43;0;7930;4
8789;43;0;7931;4
8709;43;0;7932;4
8539;43;0;7933;4
8628;43;0;7934;4
9595;43;0;7935;4
9432;43;0;7936;4
7778;43;0;7937;4
8130;43;0;7938;4
8049;43;0;7939;4
7958;43;0;7940;4
6862;43;0;7941;4
6942;43;0;7942;4
7022;43;0;7943;4
7105;43;0;7944;4
6607;43;0;7945;4
6276;43;0;7946;4
4754;43;0;7947;4
4227;43;0;7948;4
4488;43;0;7949;4
4403;43;0;7950;4
5161;43;0;7951;4
5928;43;0;7952;4
5846;43;0;7953;4
5753;43;0;7954;4
1780;43;0;7955;4
1615;43;0;7956;4
1103;43;0;7957;4
1192;43;0;7958;4
1268;43;0;7959;4
1525;43;0;7960;4
609;43;0;7961;4
945;43;0;7962;4
781;43;0;7963;4
179;43;0;7964;4
351;43;0;7965;4
436;43;0;7966;4
3210;43;0;7967;4
3548;43;0;7968;4
3381;43;0;7969;4
3630;43;0;7970;4
3715;43;0;7971;4
2432;43;0;7972;4
2694;43;0;7973;4
3044;42;0;7974;4
2355;42;0;7975;4
2522;42;0;7976;4
2101;42;0;7977;4
3797;42;0;7978;4
3962;42;0;7979;4
4054;42;0;7980;4
3465;42;0;7981;4
3291;42;0;7982;4
3125;42;0;7983;4
268;42;0;7984;4
16;42;0;7985;4
95;42;0;7986;4
521;42;0;7987;4
1355;42;0;7988;4
1025;42;0;7989;4
1700;42;0;7990;4
1854;42;0;7991;4
2016;42;1;7992;4
1936;42;0;7993;4
5240;42;0;7994;4
5327;42;0;7995;4
5505;42;0;7996;4
5584;42;0;7997;4
5420;42;0;7998;4
4572;42;0;7999;4
4140;42;0;8000;4
4837;42;1;8001;4
5004;42;0;8002;4
6192;42;0;8003;4
6523;42;0;8004;4
6439;42;0;8005;4
6697;42;0;8006;4
6777;42;0;8007;4
7358;42;0;8008;4
7274;42;0;8009;4
7445;42;0;8010;4
7529;42;0;8011;4
9356;42;0;8012;4
9513;42;0;8013;4
8460;42;0;8014;4
8217;42;0;8015;4
8300;42;0;8016;4
8377;42;0;8017;4
9114;42;0;8018;4
9194;42;0;8019;4
9036;42;0;8020;4
8708;41;0;8021;4
8947;41;0;8022;4
8538;41;0;8023;4
8627;41;0;8024;4
9594;41;0;8025;4
9688;41;0;8026;4
9431;41;0;8027;4
9924;41;0;8028;4
7611;41;0;8029;4
7187;41;0;8030;4
8048;41;0;8031;4
8129;41;0;8032;4
7869;41;0;8033;4
6861;41;0;8034;4
7021;41;0;8035;4
6359;41;0;8036;4
5079;41;0;8037;4
4665;41;0;8038;4
4226;41;1;8039;4
5160;41;0;8040;4
5672;41;0;8041;4
5845;41;0;8042;4
5927;41;0;8043;4
1779;41;0;8044;4
1614;41;0;8045;4
1267;41;0;8046;4
1191;41;0;8047;4
1524;41;0;8048;4
689;41;0;8049;4
780;41;0;8050;4
863;41;0;8051;4
178;41;0;8052;4
350;41;0;8053;4
3884;41;0;8054;4
3714;41;0;8055;4
3629;41;0;8056;4
2956;41;0;8057;4
2693;41;0;8058;4
2783;41;0;8059;4
2879;40;0;8060;4
2100;40;0;8061;4
2261;40;0;8062;4
2182;40;0;8063;4
2521;40;0;8064;4
2354;40;0;8065;4
2431;40;0;8066;4
3961;40;0;8067;4
3209;40;0;8068;4
3464;40;0;8069;4
3547;40;0;8070;4
3380;40;0;8071;4
435;40;0;8072;4
94;40;0;8073;4
15;40;0;8074;4
944;40;0;8075;4
1024;40;0;8076;4
608;40;0;8077;4
1438;40;1;8078;4
1699;40;0;8079;4
1935;40;0;8080;4
2015;40;0;8081;4
6015;40;0;8082;4
5239;40;0;8083;4
5326;40;0;8084;4
5419;40;0;8085;4
5583;40;0;8086;4
4139;40;1;8087;4
4571;40;1;8088;4
4487;40;0;8089;4
5003;40;0;8090;4
4917;40;0;8091;4
6275;40;0;8092;4
6191;40;0;8093;4
6438;40;0;8094;4
6522;40;0;8095;4
6606;40;0;8096;4
6776;40;0;8097;4
7777;40;0;8098;4
7273;40;0;8099;4
7357;40;0;8100;4
7528;40;0;8101;4
9274;40;0;8102;4
9512;40;0;8103;4
8459;40;0;8104;4
8216;40;0;8105;4
8865;40;0;8106;4
8788;40;0;8107;4
9193;40;0;8108;4
9113;39;0;8109;4
8707;39;0;8110;4
8946;39;0;8111;4
8376;39;0;8112;4
8626;39;0;8113;4
9593;39;0;8114;4
9687;39;0;8115;4
9430;39;0;8116;4
9355;39;0;8117;4
9775;39;0;8118;4
9849;39;0;8119;4
7610;39;0;8120;4
7186;39;0;8121;4
7702;39;0;8122;4
7868;39;0;8123;4
8047;39;0;8124;4
6696;39;0;8125;4
7020;39;0;8126;4
6358;39;0;8127;4
5078;39;0;8128;4
4664;39;0;8129;4
4836;39;0;8130;4
4225;39;0;8131;4
4315;39;0;8132;4
5159;39;0;8133;4
6100;39;0;8134;4
5844;39;0;8135;4
5671;39;0;8136;4
1853;39;0;8137;4
1354;39;0;8138;4
1266;39;0;8139;4
520;39;0;8140;4
779;39;0;8141;4
177;39;0;8142;4
349;39;0;8143;4
3290;39;0;8144;4
3883;39;0;8145;4
4053;39;0;8146;4
3628;39;0;8147;4
3713;39;0;8148;4
3796;39;0;8149;4
3043;39;0;8150;4
2782;39;0;8151;4
2692;39;0;8152;4
2607;39;0;8153;4
2430;38;0;8154;4
2520;38;0;8155;4
2260;38;0;8156;4
2099;38;0;8157;4
3379;38;0;8158;4
3546;38;0;8159;4
862;38;0;8160;4
1023;38;0;8161;4
607;38;0;8162;4
688;38;0;8163;4
1190;38;0;8164;4
1102;38;0;8165;4
2014;38;0;8166;4
1934;38;0;8167;4
1613;38;0;8168;4
5752;38;0;8169;4
6014;38;0;8170;4
5926;38;0;8171;4
5238;38;0;8172;4
5418;38;0;8173;4
4138;38;0;8174;4
4486;38;0;8175;4
4570;38;0;8176;4
4402;38;0;8177;4
4753;38;0;8178;4
6274;38;0;8179;4
6437;38;0;8180;4
6941;38;0;8181;4
7104;38;0;8182;4
6860;38;0;8183;4
7957;38;0;8184;4
8128;38;0;8185;4
7776;38;0;8186;4
7356;38;0;8187;4
7527;38;0;8188;4
9273;38;0;8189;4
8458;38;0;8190;4
8537;38;0;8191;4
8215;38;0;8192;4
8864;38;0;8193;4
8787;38;0;8194;4
8706;37;0;8195;4
8945;37;0;8196;4
9112;37;0;8197;4
9192;37;0;8198;4
9035;37;0;8199;4
8299;37;0;8200;4
8375;37;0;8201;4
9354;37;0;8202;4
9686;37;0;8203;4
9592;37;0;8204;4
9511;37;0;8205;4
9848;37;0;8206;4
9774;37;0;8207;4
7444;37;0;8208;4
7609;37;0;8209;4
7272;37;0;8210;4
7867;37;0;8211;4
6521;37;0;8212;4
6605;37;0;8213;4
6190;37;0;8214;4
5077;37;0;8215;4
5002;37;0;8216;4
4224;37;0;8217;4
4314;37;0;8218;4
5504;37;0;8219;4
5582;37;0;8220;4
5325;37;0;8221;4
5843;37;0;8222;4
1698;37;0;8223;4
519;37;0;8224;4
943;37;0;8225;4
778;37;0;8226;4
348;37;0;8227;4
267;37;0;8228;4
434;37;0;8229;4
176;37;0;8230;4
14;37;0;8231;4
93;37;0;8232;4
3289;37;0;8233;4
3208;37;0;8234;4
3124;37;0;8235;4
3712;37;0;8236;4
4052;37;0;8237;4
3882;37;0;8238;4
3960;37;0;8239;4
2353;37;0;8240;4
2606;37;0;8241;4
2691;37;0;8242;4
3042;37;0;8243;4
2878;37;0;8244;4
2955;36;0;8245;4
2781;36;0;8246;4
2259;36;0;8247;4
3627;36;0;8248;4
3795;36;0;8249;4
1778;36;0;8250;4
2013;36;0;8251;4
1852;36;0;8252;4
1189;36;0;8253;4
1265;36;0;8254;4
1353;36;0;8255;4
1523;36;0;8256;4
5751;36;0;8257;4
5670;36;0;8258;4
5925;36;0;8259;4
6099;36;0;8260;4
5237;36;0;8261;4
5417;36;0;8262;4
4137;36;0;8263;4
4401;36;1;8264;4
4752;36;0;8265;4
4835;36;0;8266;4
6357;36;0;8267;4
6436;36;0;8268;4
6859;36;0;8269;4
6695;36;0;8270;4
7019;36;0;8271;4
7775;36;0;8272;4
7701;36;0;8273;4
8127;36;0;8274;4
8046;36;0;8275;4
7185;36;0;8276;4
9923;36;0;8277;4
9272;36;0;8278;4
8536;36;0;8279;4
8457;36;0;8280;4
8786;36;0;8281;4
8705;35;0;8282;4
8863;35;0;8283;4
9034;35;0;8284;4
8214;35;0;8285;4
9353;35;0;8286;4
9773;35;0;8287;4
9847;35;0;8288;4
7271;35;0;8289;4
7355;35;0;8290;4
7443;35;0;8291;4
7956;35;0;8292;4
7866;35;0;8293;4
6940;35;0;8294;4
7103;35;0;8295;4
6775;35;0;8296;4
6520;35;0;8297;4
6273;35;0;8298;4
6189;35;0;8299;4
5001;35;0;8300;4
5076;35;0;8301;4
4916;35;0;8302;4
4569;35;0;8303;4
4485;35;0;8304;4
4313;35;0;8305;4
5503;35;0;8306;4
1437;35;0;8307;4
1933;35;0;8308;4
1697;35;0;8309;4
1612;35;0;8310;4
92;35;0;8311;4
175;35;0;8312;4
266;35;0;8313;4
777;35;0;8314;4
942;35;0;8315;4
1022;35;0;8316;4
606;35;0;8317;4
687;35;0;8318;4
3711;35;0;8319;4
3959;35;0;8320;4
3881;35;0;8321;4
4051;35;0;8322;4
3123;35;0;8323;4
3545;35;0;8324;4
3463;35;0;8325;4
2181;35;0;8326;4
2098;35;0;8327;4
2352;35;0;8328;4
2429;35;0;8329;4
2519;35;0;8330;4
2690;35;0;8331;4
3041;35;0;8332;4
2954;34;0;8333;4
2877;34;0;8334;4
2780;34;0;8335;4
2605;34;0;8336;4
2258;34;0;8337;4
3207;34;0;8338;4
3288;34;0;8339;4
3794;34;1;8340;4
518;34;0;8341;4
347;34;0;8342;4
433;34;0;8343;4
13;34;0;8344;4
1777;34;0;8345;4
2012;34;0;8346;4
1352;34;0;8347;4
1264;34;0;8348;4
5581;34;0;8349;4
5158;34;0;8350;4
5324;34;0;8351;4
5842;34;0;8352;4
4223;34;0;8353;4
4400;34;0;8354;4
4834;34;1;8355;4
4663;34;0;8356;4
6356;34;0;8357;4
6604;34;0;8358;4
6858;34;0;8359;4
7774;34;0;8360;4
8045;34;0;8361;4
8126;34;0;8362;4
7608;34;0;8363;4
7184;34;0;8364;4
9429;34;0;8365;4
9271;34;0;8366;4
9510;34;0;8367;4
9591;34;0;8368;4
8298;34;0;8369;4
8374;34;0;8370;4
8456;34;0;8371;4
8625;34;0;8372;4
9191;34;0;8373;4
9111;34;0;8374;4
8944;34;0;8375;4
8785;34;0;8376;4
8862;33;0;8377;4
9033;33;0;8378;4
8535;33;0;8379;4
9352;33;0;8380;4
9846;33;0;8381;4
9922;33;0;8382;4
7354;33;0;8383;4
7526;33;0;8384;4
7955;33;0;8385;4
7700;33;0;8386;4
7865;33;0;8387;4
6774;33;0;8388;4
6694;33;0;8389;4
7102;33;0;8390;4
6939;33;0;8391;4
7018;33;0;8392;4
6435;33;0;8393;4
6188;33;0;8394;4
4751;33;0;8395;4
5075;33;0;8396;4
4484;33;0;8397;4
4136;33;0;8398;4
5669;33;0;8399;4
5924;33;0;8400;4
6013;33;0;8401;4
5236;33;0;8402;4
5502;33;0;8403;4
5416;33;0;8404;4
1188;33;0;8405;4
1101;33;0;8406;4
1522;33;0;8407;4
1851;33;0;8408;4
1696;33;0;8409;4
1611;33;0;8410;4
91;33;0;8411;4
265;33;0;8412;4
605;33;0;8413;4
1021;33;0;8414;4
941;33;0;8415;4
776;33;0;8416;4
861;33;0;8417;4
3710;33;0;8418;4
3626;33;0;8419;4
4050;33;0;8420;4
3958;33;0;8421;4
3122;33;0;8422;4
3544;33;0;8423;4
3378;33;0;8424;4
2180;33;0;8425;4
2518;33;0;8426;4
2428;33;0;8427;4
2351;33;0;8428;4
2689;33;0;8429;4
2779;32;0;8430;4
3040;32;0;8431;4
2257;32;0;8432;4
2097;32;0;8433;4
3287;32;0;8434;4
3880;32;0;8435;4
3793;32;0;8436;4
517;32;0;8437;4
686;32;0;8438;4
346;32;0;8439;4
432;32;0;8440;4
174;32;0;8441;4
1776;32;0;8442;4
2011;32;0;8443;4
1932;32;0;8444;4
1351;32;0;8445;4
5580;32;0;8446;4
5157;32;0;8447;4
4222;32;0;8448;4
4312;32;0;8449;4
4568;32;0;8450;4
5000;32;0;8451;4
4915;32;0;8452;4
4833;32;0;8453;4
4662;32;1;8454;4
6272;32;0;8455;4
6355;32;0;8456;4
6603;32;0;8457;4
8044;32;0;8458;4
8125;32;0;8459;4
7442;32;0;8460;4
7183;32;0;8461;4
7270;32;0;8462;4
9772;32;0;8463;4
9428;32;0;8464;4
9270;32;0;8465;4
9590;32;0;8466;4
9509;32;0;8467;4
9685;32;0;8468;4
8455;32;0;8469;4
8704;32;0;8470;4
8297;32;0;8471;4
9110;32;0;8472;4
9190;32;0;8473;4
8943;32;0;8474;4
8784;31;0;8475;4
8373;31;0;8476;4
8624;31;0;8477;4
9351;31;0;8478;4
7525;31;0;8479;4
7607;31;0;8480;4
7954;31;0;8481;4
7699;31;0;8482;4
6434;31;0;8483;4
7017;31;0;8484;4
7101;31;0;8485;4
6773;31;0;8486;4
6857;31;0;8487;4
4750;31;0;8488;4
4399;31;0;8489;4
4135;31;0;8490;4
5235;31;0;8491;4
5323;31;0;8492;4
5415;31;0;8493;4
5501;31;0;8494;4
6012;31;0;8495;4
5923;31;0;8496;4
6098;31;0;8497;4
5668;31;0;8498;4
5750;31;0;8499;4
5841;31;0;8500;4
1521;31;0;8501;4
1187;31;0;8502;4
1850;31;0;8503;4
1695;31;0;8504;4
1610;31;0;8505;4
604;31;1;8506;4
775;31;0;8507;4
940;31;0;8508;4
1020;31;0;8509;4
3709;31;0;8510;4
4049;31;1;8511;4
3206;31;0;8512;4
3543;31;0;8513;4
2179;31;0;8514;4
2517;31;0;8515;4
2876;31;0;8516;4
2604;31;0;8517;4
2688;31;0;8518;4
2778;30;0;8519;4
3039;30;0;8520;4
2350;30;0;8521;4
2427;30;1;8522;4
2256;30;0;8523;4
2096;30;0;8524;4
3462;30;0;8525;4
3377;30;0;8526;4
3286;30;0;8527;4
3879;30;0;8528;4
3957;30;0;8529;4
3625;30;0;8530;4
3792;30;0;8531;4
516;30;0;8532;4
685;30;0;8533;4
90;30;0;8534;4
431;30;0;8535;4
264;30;0;8536;4
1100;30;0;8537;4
1436;30;0;8538;4
1350;30;0;8539;4
5579;30;0;8540;4
4311;30;0;8541;4
4567;30;0;8542;4
4832;30;1;8543;4
4661;30;0;8544;4
5074;30;0;8545;4
6693;30;0;8546;4
6519;30;0;8547;4
6271;30;0;8548;4
6187;30;0;8549;4
7864;30;0;8550;4
8043;30;0;8551;4
7441;30;0;8552;4
7269;30;0;8553;4
7182;30;0;8554;4
7353;30;0;8555;4
9427;30;0;8556;4
9269;30;0;8557;4
9508;30;0;8558;4
10000;30;0;8559;4
8703;30;0;8560;4
8454;30;0;8561;4
8534;30;0;8562;4
8296;30;0;8563;4
8213;30;0;8564;4
8861;30;0;8565;4
9189;30;0;8566;4
9109;29;0;8567;4
8942;29;0;8568;4
8783;29;0;8569;4
8372;29;0;8570;4
8623;29;0;8571;4
9684;29;0;8572;4
7698;29;0;8573;4
7773;29;0;8574;4
6354;29;0;8575;4
6602;29;0;8576;4
7016;29;0;8577;4
4999;29;0;8578;4
4914;29;0;8579;4
4749;29;1;8580;4
4398;29;0;8581;4
4134;29;0;8582;4
4221;29;0;8583;4
5234;29;0;8584;4
5667;29;0;8585;4
5922;29;0;8586;4
1186;29;0;8587;4
1263;29;0;8588;4
1609;29;0;8589;4
1775;29;0;8590;4
1931;29;0;8591;4
2010;29;0;8592;4
345;29;0;8593;4
12;29;0;8594;4
173;29;0;8595;4
603;29;0;8596;4
1019;29;0;8597;4
939;29;0;8598;4
